nome_fantasia,slug,inicio_atividades,porte_empresa,nome_cidade,sigla_uf,populacao_cidade,latitude_cidade,longitude_cidade,dist_1,dist_2,dist_3,dist_4
PEIXOTO CONSULTORIA,peixoto-consultoria,2003-03-07T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PHONE FACIL,phone-facil,1999-06-10T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PINHEIRO CONSTRUCOES,pinheiro-construcoes,1983-01-14T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PIXEL IMAGEM E DIAGNSTICO ODONTOLGICO,pixel-imagem-e-diagnstico-odontolgico,2014-05-09T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PIZZARIA FORNALHA,pizzaria-fornalha,2011-10-05T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PMKR LTDA,pmkr-ltda,2005-08-31T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POLO CAR,polo-car,2008-10-23T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POLO CARPIM MARCENARIA,polo-carpim-marcenaria,1992-11-27T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POLO INFORMATICA,polo-informatica,2010-10-26T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POLOCAL MONITORAMENTO,polocal-monitoramento,2010-12-27T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PORTUGAL GERADORES,portugal-geradores,2010-02-19T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POSTO INTERLAGOS,posto-interlagos,2005-07-29T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POSTO PITANGUEIRAS,posto-pitangueiras,1985-06-17T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POSTO TREVO,posto-trevo,1990-07-12T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
POUSADA RANCHO FUNDO,pousada-rancho-fundo,2007-08-13T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PRAIA DE ITACIMIRIM,praia-de-itacimirim,2009-11-12T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PREPARACAO,preparacao,2007-11-05T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PROJETO VIDA NOVA,projeto-vida-nova,2011-09-08T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
PT - DIRETORIO MUNICIPAL DE CAMACARI,pt-diretorio-municipal-de-camacari,1999-09-05T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
R C S PREMOLDADOS,r-c-s-premoldados,2008-05-30T03:00:00.000Z,3,Camaçari,BA,309208,-12.6996,-38.3263,,,,
R F REFORMA MANUTENCAO E CONSTRUCAO ME.,r-f-reforma-manutencao-e-construcao-me,2009-03-05T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
R R MERCADINHO E DEPOSITO DE BEBIDAS,r-r-mercadinho-e-deposito-de-bebidas,2008-12-11T02:00:00.000Z,3,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RAIMAQ,raimaq,2009-11-05T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RAINHA DA PIZZA,rainha-da-pizza,2008-08-11T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RC2 FITNESS,rc2-fitness,2009-03-04T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
REALIZE AMBIENTES,realize-ambientes,2009-08-12T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RECONART,reconart,1996-06-07T03:00:00.000Z,3,Camaçari,BA,309208,-12.6996,-38.3263,,,,
REFEICOES INDUSTRIAIS E LOCADORA DE VEICULOS LAGO,refeicoes-industriais-e-locadora-de-veiculos-lago,1989-08-14T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
REISTAR,reistar,2010-08-12T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
REPUBLICANOS CAMACARI,republicanos-camacari,2007-04-09T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
ROBERTO TINTAS,roberto-tintas,2011-10-25T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RODOMODAL,rodomodal,2005-07-13T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RS MATERIAL DE CONSTRUCAO,rs-material-de-construcao,2011-05-31T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RSS ELETRONICA PRODUTOS & SERVICOS,rss-eletronica-produtos-servicos,1999-05-19T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
RUSTY BAHIA SOLDAS,rusty-bahia-soldas,2010-08-12T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
S&A GOUVEIA LTDA,sa-gouveia-ltda,2011-03-22T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SALAO BELA MORENA,salao-bela-morena,2014-05-28T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SALAO DE BELEZA ANA LEDIS FIO E FORMA,salao-de-beleza-ana-ledis-fio-e-forma,2011-08-25T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SALAO EDNA MARQUES,salao-edna-marques,1998-07-30T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SALTENA,saltena,2011-06-28T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SAM AUTO,sam-auto,2008-02-13T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SANTOS BARBOSA CONSTRUCOES,santos-barbosa-construcoes,2001-01-16T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SENA RENT A CAR,sena-rent-a-car,2006-10-11T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SERMHEL CONSTRUCOES,sermhel-construcoes,2009-04-06T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SET,set,2006-10-17T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SHAMMAH ACESSORIOS,shammah-acessorios,2003-09-30T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SINDBORRACHA DE CAMACARI E SIMOES FILHO/BA,sindborracha-de-camacari-e-simoes-filhoba,2007-03-21T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SISTEMA DE SAUDE SANTA HELENA,sistema-de-saude-santa-helena,2007-10-15T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SODEXO,sodexo,2012-02-08T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SOI - SPA OPERADOR INTERNACIONAL,soi-spa-operador-internacional,2005-12-22T02:00:00.000Z,3,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SOLARES EVENTOS,solares-eventos,2010-05-24T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SOLRENAN,solrenan,2014-05-30T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SORRISO DOCE,sorriso-doce,1998-09-06T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
STILO PECAS E SERVICOS,stilo-pecas-e-servicos,2006-01-10T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
STUDIO MAIS FOTOGRAFIA E VIDEO,studio-mais-fotografia-e-video,2010-12-29T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SUPORTE LOGISTICA,suporte-logistica,2009-05-16T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SUPREMO MATERIAIS DE CONSTRUCAO,supremo-materiais-de-construcao,2001-10-23T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
SUSPENSAO E CIA OFICINA EM GERAL .,suspensao-e-cia-oficina-em-geral,2010-04-03T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TARSISCOPY,tarsiscopy,1996-12-16T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TCI - TALASSA CONSTRUCOES E INCORPORACOES,tci-talassa-construcoes-e-incorporacoes,2004-07-15T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
THATY EVENTUS,thaty-eventus,2008-04-28T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TMD TURISMO,tmd-turismo,2006-02-08T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TOCA DO QUEIJO,toca-do-queijo,2010-03-31T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TOKA DIGITAL,toka-digital,2011-02-11T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TRANSERVICE,transervice,2005-04-01T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TRANSMENELLI,transmenelli,2004-03-08T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TRANSPORTADORA MINICARGA,transportadora-minicarga,1999-07-29T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TRILHA AMBIENTAL,trilha-ambiental,2009-05-05T03:00:00.000Z,3,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TROPSUCO,tropsuco,2002-07-30T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
TUDO CONTRA INCENDIO,tudo-contra-incendio,1999-04-23T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
ULTRAQUIMICA PARTICIPACOES LTDA,ultraquimica-participacoes-ltda,2004-10-14T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VAMFERTIL,vamfertil,2006-03-22T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VAMTEC LOGISTICA,vamtec-logistica,2010-11-01T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VG COMERCIO E PAPELARIA,vg-comercio-e-papelaria,2011-03-30T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VIAGENS & TURISMO,viagens-turismo,2000-09-11T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VIDRAUTO COMERCIO E SERVICOS,vidrauto-comercio-e-servicos,2001-03-09T03:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VILLAGE 4 ESTACOES,village-4-estacoes,2009-11-12T02:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VILLAGE PARAISO ATLANTICO,village-paraiso-atlantico,2008-10-08T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
VISION SIGN'S COMUNICACAO VISUAL,vision-signs-comunicacao-visual,2011-01-26T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
WETRON,wetron,2006-05-05T03:00:00.000Z,5,Camaçari,BA,309208,-12.6996,-38.3263,,,,
ZOE.COM,zoecom,2010-10-29T02:00:00.000Z,1,Camaçari,BA,309208,-12.6996,-38.3263,,,,
AMAT,amat,2006-02-22T03:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
ARTES JARDINS E FLORES,artes-jardins-e-flores,2011-05-05T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
ASPAB,aspab,2003-06-02T03:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
CAIXA ESCOLAR GETULIO VARGAS,caixa-escolar-getulio-vargas,2011-08-16T03:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
CANAL 20,canal-20,2006-12-28T02:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
CERAMICA CAMAMU,ceramica-camamu,2001-04-10T03:00:00.000Z,3,Camamu,BA,35444,-13.9398,-39.1071,,,,
CHURRASCARIA BOI NA BRASA,churrascaria-boi-na-brasa,2012-04-10T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
CLINICA DATA,clinica-data,2010-11-18T02:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
COMERCIAL CALHAU,comercial-calhau,2009-11-25T02:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
CONSELHO ESCOLAR MARAVILHA,conselho-escolar-maravilha,2010-09-24T03:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
CRECHE MAE ZEZE,creche-mae-zeze,2009-04-29T03:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
DAFNIS AGENCIA E LOCACAO DE VEICULOS,dafnis-agencia-e-locacao-de-veiculos,2012-01-10T02:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
ESTALEIRO CAMARADA,estaleiro-camarada,1985-12-09T02:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
FONTES MAT DE CONSTRUCAO E PRESTACAO DE SERVICOES,fontes-mat-de-construcao-e-prestacao-de-servicoes,2008-02-27T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
FREITAS TRANSPORTE E SERVICO,freitas-transporte-e-servico,2008-09-16T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
JM MERCEARIA E LANCHONETE,jm-mercearia-e-lanchonete,2014-06-10T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
JULIANA EMBALAGEM,juliana-embalagem,1999-07-09T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
LDS,lds,2011-09-05T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
LIMA COMERCIO E TRANSPORTE,lima-comercio-e-transporte,2011-08-03T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
M D L DESIGN MARCENARIA,m-d-l-design-marcenaria,2010-10-22T02:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
MARCENARIA FE EM DEUS,marcenaria-fe-em-deus,2005-01-05T02:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
MERCADINHO NASCIMENTO,mercadinho-nascimento,2000-08-04T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
PANIFICADORA E LANCHONETE LARA LETICIA,panificadora-e-lanchonete-lara-leticia,2010-11-20T02:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
POSTO TRAVESSAO,posto-travessao,1986-10-16T03:00:00.000Z,5,Camamu,BA,35444,-13.9398,-39.1071,,,,
REAL MANIA VARIEDADES,real-mania-variedades,2009-02-19T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
REIS GAS,reis-gas,2006-02-20T03:00:00.000Z,1,Camamu,BA,35444,-13.9398,-39.1071,,,,
ALMEIDA CONTABILIDADE E SERVICOS,almeida-contabilidade-e-servicos,1974-09-17T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
CAIXA ESCOLAR BRANCA DE NEVE,caixa-escolar-branca-de-neve,2008-05-06T03:00:00.000Z,5,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
CAIXA ESCOLAR HUMBELINO FRANCISCO DA SILVA,caixa-escolar-humbelino-francisco-da-silva,2008-05-06T03:00:00.000Z,5,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
CAIXA ESCOLAR JOSE CAETANO DOS PASSOS,caixa-escolar-jose-caetano-dos-passos,2011-08-23T03:00:00.000Z,5,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
COAPICAL,coapical,1998-07-09T03:00:00.000Z,5,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
COMERCIAL DOS PASSOS,comercial-dos-passos,2008-05-06T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
DDD PIZZA E LANCHES,ddd-pizza-e-lanches,2010-03-04T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
DIRCE RETALHOS,dirce-retalhos,1986-11-04T02:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
ERIKA MOVEIS,erika-moveis,1999-02-01T02:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,fundo-municipal-de-assistencia-social-fmas,2005-05-06T03:00:00.000Z,5,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
LANCHONETE PASSOS,lanchonete-passos,2010-07-29T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
RAIMUNDO NETO - MOVEIS E ELETRODOMESTICOS,raimundo-neto-moveis-e-eletrodomesticos,2010-07-08T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
REPUBLICANOS,republicanos,2011-10-03T03:00:00.000Z,5,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
SOUZA,souza,1995-03-22T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
TRACOS E FORMAS,tracos-e-formas,2007-07-05T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
Z.GAR CONFECCAO,zgar-confeccao,2008-03-31T03:00:00.000Z,1,Campo Alegre de Lourdes,BA,28839,-9.52221,-43.0126,,,,
AAQALNA,aaqalna,2005-11-23T02:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ACAQSA,acaqsa,2000-12-27T02:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ACOMQST,acomqst,2007-01-30T02:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ARMAZEM SANTOS,armazem-santos,1996-02-09T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ARMAZEM SAO JOAO,armazem-sao-joao,2007-03-09T03:00:00.000Z,3,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ARTELUC,arteluc,2006-03-20T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ASCOMPALRA,ascompalra,2004-06-08T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ASSOCIACAO DO SALITRE DOS CRUZ,associacao-do-salitre-dos-cruz,2007-04-25T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
B & G TRANSPORTES,b-g-transportes,2012-05-07T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
BELEZA NATURAL,beleza-natural,2009-09-24T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
BERG CELULAR,berg-celular,2007-03-14T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
BONFIM MALHAS,bonfim-malhas,1990-04-18T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
BONFIM SERVICE EMPREENDIMENTOS,bonfim-service-empreendimentos,1992-04-29T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
BRASILGAS,brasilgas,2005-09-20T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
BRASILGAS,brasilgas,2000-12-14T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CASA DAS TINTAS,casa-das-tintas,2005-10-10T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CASA RURAL,casa-rural,2004-08-19T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CENTER MODAS,center-modas,2012-05-16T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CENTRO DE BEM ESTAR GERACAO SAUDE,centro-de-bem-estar-geracao-saude,2007-02-13T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CHURRASCARIA E LANCHONETE DO AMIGO LAERCIO,churrascaria-e-lanchonete-do-amigo-laercio,2008-08-01T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
COMERCIAL AMORIM SOARES,comercial-amorim-soares,2004-06-30T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CONVENTO DOS FRANCISCANOS,convento-dos-franciscanos,1969-05-12T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
CRIATIVA VARIEDADES,criativa-variedades,1992-07-27T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
DOCE VIDA ARTESANAL,doce-vida-artesanal,2011-07-26T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
ECOSEG - CONSULTORIA GESTAO E TREINAMENTOS,ecoseg-consultoria-gestao-e-treinamentos,2012-03-27T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
EDITORA CESPE ADMINISTRADORA E CONSULTORIA,editora-cespe-administradora-e-consultoria,1998-01-08T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
EMPLANTE,emplante,1988-03-09T03:00:00.000Z,3,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
EMPRESA DE MINERACAO DESMINA LTDA,empresa-de-mineracao-desmina-ltda,2009-11-13T02:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
EUGENIA CONFECCOES,eugenia-confeccoes,2004-05-20T03:00:00.000Z,3,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
FERREIRA E NUNES LOCADORA DE VEICULOS,ferreira-e-nunes-locadora-de-veiculos,1998-03-09T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
FRIGORIFICO DA TIANA,frigorifico-da-tiana,2009-03-12T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
G C A,g-c-a,1997-10-03T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
HOSPITAL SAO FRANCISCO,hospital-sao-francisco,1967-08-29T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
HOTEL RIO DAS PEDRAS,hotel-rio-das-pedras,1989-05-23T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
HUMANO - LABORATORIO DE ANALISES CLINICAS,humano-laboratorio-de-analises-clinicas,2003-02-14T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
IGREJA,igreja,2000-08-21T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
JAMILLE MODAS,jamille-modas,1994-08-30T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
JAR CONSTRUCAO CIVIL,jar-construcao-civil,2001-02-20T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
JATOBA COMUNICACAO E ENGENHARIA,jatoba-comunicacao-e-engenharia,2009-10-28T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
JCS TRANSPORTES,jcs-transportes,2005-08-09T03:00:00.000Z,3,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
LABVIDA,labvida,2010-05-27T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
LAVA JATO,lava-jato,2011-07-15T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
MADEREIRA CARVALHO,madereira-carvalho,2007-11-30T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
MARCENARIA SOCOPAN,marcenaria-socopan,2012-04-18T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
MARCENARIA THELMA,marcenaria-thelma,2004-06-28T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
MEGA SORTE,mega-sorte,2001-10-18T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
MERCADINHO REJANE,mercadinho-rejane,1994-10-21T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
MIT,mit,2010-09-22T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
P P DE CAMPO FORMOSO,p-p-de-campo-formoso,2008-03-28T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
PADARIA CRISOL,padaria-crisol,1998-11-12T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
POSTO GIRASSOL,posto-girassol,1983-04-19T03:00:00.000Z,3,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
PROSERV ENGENHARIA E PISCICULTURA LTDA,proserv-engenharia-e-piscicultura-ltda,2011-04-08T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
PSD,psd,2011-09-30T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
SEMPRE BELLA COSMETICOS NATURAIS,sempre-bella-cosmeticos-naturais,2005-09-16T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
SERGIO ART'S,sergio-arts,2000-03-14T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
SUBSECAO JUDICIARIA DE CAMPO FORMOSO,subsecao-judiciaria-de-campo-formoso,2005-09-30T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
TANAKACELL,tanakacell,2010-09-10T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
TEIXEIRA MATERIAIS DE CONSTRUCAO,teixeira-materiais-de-construcao,1990-05-25T03:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
UEX DA CRECHE CARMELIA BARBOSA REGIS,uex-da-creche-carmelia-barbosa-regis,2009-08-25T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
UEX NSG,uex-nsg,2005-07-25T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
UNIDADE EXECUTORA CRECHE GALDINO CARVALHO MARQUES,unidade-executora-creche-galdino-carvalho-marques,2009-06-08T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
UNIDADE EXECUTORA DA CRECHE MARIA RODRIGUES MONTEIRO,unidade-executora-da-creche-maria-rodrigues-monteiro,2009-06-10T03:00:00.000Z,5,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
WK ANGIOLOGIA E CIRURGIA VASCULAR,wk-angiologia-e-cirurgia-vascular,2008-11-27T02:00:00.000Z,1,Campo Formoso,BA,71754,-10.5105,-40.32,,,,
